Year,Month,State,Product,Sales Method,Price per Unit,Units Sold
2021,Mar,Georgia,Women's Apparel,Outlet,40,11
2021,Mar,Georgia,Women's Athletic Footwear,Online,97,32
2021,Mar,Georgia,Women's Athletic Footwear,Outlet,38,8
2021,Mar,Georgia,Women's Street Footwear,Online,99,49
2021,Mar,Georgia,Women's Street Footwear,Outlet,39,12
2021,Mar,Idaho,Men's Apparel,Online,77,33
2021,Mar,Idaho,Men's Apparel,Outlet,32,9
2021,Mar,Idaho,Men's Athletic Footwear,Online,76,80
2021,Mar,Idaho,Men's Athletic Footwear,Outlet,27,19
2021,Mar,Idaho,Men's Street Footwear,Online,58,79
2021,Mar,Idaho,Men's Street Footwear,Outlet,21,20
2021,Mar,Idaho,Women's Apparel,Online,68,52
2021,Mar,Idaho,Women's Apparel,Outlet,25,12
2021,Mar,Idaho,Women's Athletic Footwear,Online,68,46
2021,Mar,Idaho,Women's Athletic Footwear,Outlet,26,11
2021,Mar,Idaho,Women's Street Footwear,Online,58,56
2021,Mar,Idaho,Women's Street Footwear,Outlet,20,14
2021,Mar,Indiana,Men's Apparel,In-store,35,18
2021,Mar,Indiana,Men's Apparel,Online,32,4
2021,Mar,Indiana,Men's Athletic Footwear,In-store,25,23
2021,Mar,Indiana,Men's Athletic Footwear,Online,23,6
2021,Mar,Indiana,Men's Street Footwear,In-store,25,52
2021,Mar,Indiana,Men's Street Footwear,Online,23,15
2021,Mar,Indiana,Women's Apparel,In-store,25,28
2021,Mar,Indiana,Women's Apparel,Online,24,7
2021,Mar,Indiana,Women's Athletic Footwear,In-store,20,13
2021,Mar,Indiana,Women's Athletic Footwear,Online,19,3
2021,Mar,Indiana,Women's Street Footwear,In-store,15,28
2021,Mar,Indiana,Women's Street Footwear,Online,14,7
2021,Mar,Iowa,Men's Apparel,In-store,30,15
2021,Mar,Iowa,Men's Apparel,Online,28,4
2021,Mar,Iowa,Men's Athletic Footwear,In-store,20,18
2021,Mar,Iowa,Men's Athletic Footwear,Online,19,5
2021,Mar,Iowa,Men's Street Footwear,In-store,20,47
2021,Mar,Iowa,Men's Street Footwear,Online,19,14
2021,Mar,Iowa,Women's Apparel,In-store,20,25
2021,Mar,Iowa,Women's Apparel,Online,20,7
2021,Mar,Iowa,Women's Athletic Footwear,In-store,15,10
2021,Mar,Iowa,Women's Athletic Footwear,Online,14,3
2021,Mar,Iowa,Women's Street Footwear,In-store,10,23
2021,Mar,Iowa,Women's Street Footwear,Online,9,7
2021,Mar,Kansas,Men's Apparel,Online,67,19
2021,Mar,Kansas,Men's Athletic Footwear,Online,39,29
2021,Mar,Kansas,Men's Street Footwear,Online,40,70
2021,Mar,Kansas,Women's Apparel,Online,48,32
2021,Mar,Kansas,Women's Athletic Footwear,Online,40,13
2021,Mar,Kansas,Women's Street Footwear,Online,19,33
2021,Mar,Kentucky,Men's Apparel,Online,107,19
2021,Mar,Kentucky,Men's Athletic Footwear,Online,86,29
2021,Mar,Kentucky,Men's Street Footwear,Online,86,68
2021,Mar,Kentucky,Women's Apparel,Online,87,32
2021,Mar,Kentucky,Women's Athletic Footwear,Online,76,13
2021,Mar,Kentucky,Women's Street Footwear,Online,69,32
2021,Mar,Louisiana,Men's Apparel,In-store,60,15
2021,Mar,Louisiana,Men's Apparel,Online,56,4
2021,Mar,Louisiana,Men's Apparel,Outlet,40,5
2021,Mar,Louisiana,Men's Athletic Footwear,In-store,55,38
2021,Mar,Louisiana,Men's Athletic Footwear,Online,51,10
2021,Mar,Louisiana,Men's Athletic Footwear,Outlet,38,12
2021,Mar,Louisiana,Men's Street Footwear,In-store,45,53
2021,Mar,Louisiana,Men's Street Footwear,Online,44,15
2021,Mar,Louisiana,Men's Street Footwear,Outlet,29,18
2021,Mar,Louisiana,Women's Apparel,In-store,45,35
2021,Mar,Louisiana,Women's Apparel,Online,41,10
2021,Mar,Louisiana,Women's Apparel,Outlet,29,11
2021,Mar,Louisiana,Women's Athletic Footwear,In-store,55,30
2021,Mar,Louisiana,Women's Athletic Footwear,Online,50,8
2021,Mar,Louisiana,Women's Athletic Footwear,Outlet,43,10
2021,Mar,Louisiana,Women's Street Footwear,In-store,60,40
2021,Mar,Louisiana,Women's Street Footwear,Online,56,12
2021,Mar,Louisiana,Women's Street Footwear,Outlet,39,12
2021,Mar,Maryland,Men's Apparel,In-store,45,8
2021,Mar,Maryland,Men's Apparel,Online,43,2
2021,Mar,Maryland,Men's Athletic Footwear,In-store,35,15
2021,Mar,Maryland,Men's Athletic Footwear,Online,34,4
2021,Mar,Maryland,Men's Street Footwear,In-store,35,45
2021,Mar,Maryland,Men's Street Footwear,Online,32,13
2021,Mar,Maryland,Women's Apparel,In-store,35,18
2021,Mar,Maryland,Women's Apparel,Online,33,5
2021,Mar,Maryland,Women's Athletic Footwear,In-store,30,3
2021,Mar,Maryland,Women's Athletic Footwear,Online,29,1
2021,Mar,Maryland,Women's Street Footwear,In-store,25,18
2021,Mar,Maryland,Women's Street Footwear,Online,24,5
2021,Mar,Massachusetts,Men's Apparel,In-store,50,10
2021,Mar,Massachusetts,Men's Apparel,Online,46,3
2021,Mar,Massachusetts,Men's Apparel,Outlet,36,3
2021,Mar,Massachusetts,Men's Athletic Footwear,In-store,40,18
2021,Mar,Massachusetts,Men's Athletic Footwear,Online,38,5
2021,Mar,Massachusetts,Men's Athletic Footwear,Outlet,31,6
2021,Mar,Massachusetts,Men's Street Footwear,In-store,40,47
2021,Mar,Massachusetts,Men's Street Footwear,Online,38,13
2021,Mar,Massachusetts,Men's Street Footwear,Outlet,28,16
2021,Mar,Massachusetts,Women's Apparel,In-store,40,20
2021,Mar,Massachusetts,Women's Apparel,Online,39,5
2021,Mar,Massachusetts,Women's Apparel,Outlet,31,7
2021,Mar,Massachusetts,Women's Athletic Footwear,In-store,35,30
2021,Mar,Massachusetts,Women's Athletic Footwear,Online,34,9
2021,Mar,Massachusetts,Women's Athletic Footwear,Outlet,25,9
2021,Mar,Massachusetts,Women's Street Footwear,In-store,30,20
2021,Mar,Massachusetts,Women's Street Footwear,Online,28,5
2021,Mar,Massachusetts,Women's Street Footwear,Outlet,23,6
2021,Mar,Michigan,Men's Apparel,In-store,45,38
2021,Mar,Michigan,Men's Apparel,Online,43,9
2021,Mar,Michigan,Men's Athletic Footwear,In-store,35,45
2021,Mar,Michigan,Men's Athletic Footwear,Online,32,13
2021,Mar,Michigan,Men's Street Footwear,In-store,35,77
2021,Mar,Michigan,Men's Street Footwear,Online,34,22
2021,Mar,Michigan,Women's Apparel,In-store,35,48
2021,Mar,Michigan,Women's Apparel,Online,33,14
2021,Mar,Michigan,Women's Athletic Footwear,In-store,30,33
2021,Mar,Michigan,Women's Athletic Footwear,Online,29,9
2021,Mar,Michigan,Women's Street Footwear,In-store,25,48
2021,Mar,Michigan,Women's Street Footwear,Online,25,12
2021,Mar,Mississippi,Men's Apparel,Online,67,41
2021,Mar,Mississippi,Men's Apparel,Outlet,25,10
2021,Mar,Mississippi,Men's Athletic Footwear,Online,49,50
2021,Mar,Mississippi,Men's Athletic Footwear,Outlet,20,13
2021,Mar,Mississippi,Men's Street Footwear,Online,48,91
2021,Mar,Mississippi,Men's Street Footwear,Outlet,20,22
2021,Mar,Mississippi,Women's Apparel,Online,49,55
2021,Mar,Mississippi,Women's Apparel,Outlet,17,14
2021,Mar,Mississippi,Women's Athletic Footwear,Online,39,36
2021,Mar,Mississippi,Women's Athletic Footwear,Outlet,15,9
2021,Mar,Mississippi,Women's Street Footwear,Online,29,56
2021,Mar,Mississippi,Women's Street Footwear,Outlet,11,14
2021,Mar,Missouri,Men's Apparel,In-store,45,25
2021,Mar,Missouri,Men's Apparel,Online,41,8
2021,Mar,Missouri,Men's Athletic Footwear,In-store,35,30
2021,Mar,Missouri,Men's Athletic Footwear,Online,34,9
2021,Mar,Missouri,Men's Street Footwear,In-store,35,62
2021,Mar,Missouri,Men's Street Footwear,Online,34,19
2021,Mar,Missouri,Women's Apparel,In-store,35,35
2021,Mar,Missouri,Women's Apparel,Online,34,10
2021,Mar,Missouri,Women's Athletic Footwear,In-store,30,20
2021,Mar,Missouri,Women's Athletic Footwear,Online,28,5
2021,Mar,Missouri,Women's Street Footwear,In-store,25,35
2021,Mar,Missouri,Women's Street Footwear,Online,23,10
2021,Mar,Montana,Men's Apparel,Online,104,23
2021,Mar,Montana,Men's Apparel,Outlet,110,78
2021,Mar,Montana,Men's Athletic Footwear,Online,74,36
2021,Mar,Montana,Men's Athletic Footwear,Outlet,80,138
2021,Mar,Montana,Men's Street Footwear,Online,59,41
2021,Mar,Montana,Men's Street Footwear,Outlet,65,138
2021,Mar,Montana,Women's Apparel,Online,111,26
2021,Mar,Montana,Women's Apparel,Outlet,120,98
2021,Mar,Montana,Women's Athletic Footwear,Online,114,40
2021,Mar,Montana,Women's Athletic Footwear,Outlet,120,141
2021,Mar,Montana,Women's Street Footwear,Online,69,26
2021,Mar,Montana,Women's Street Footwear,Outlet,75,98
2021,Mar,New Hampshire,Men's Apparel,In-store,60,20
2021,Mar,New Hampshire,Men's Apparel,Online,58,6
2021,Mar,New Hampshire,Men's Apparel,Outlet,47,6
2021,Mar,New Hampshire,Men's Athletic Footwear,In-store,50,28
2021,Mar,New Hampshire,Men's Athletic Footwear,Online,49,7
2021,Mar,New Hampshire,Men's Athletic Footwear,Outlet,36,9
2021,Mar,New Hampshire,Men's Street Footwear,In-store,50,57
2021,Mar,New Hampshire,Men's Street Footwear,Online,49,17
2021,Mar,New Hampshire,Men's Street Footwear,Outlet,39,19
2021,Mar,New Hampshire,Women's Apparel,In-store,50,30
2021,Mar,New Hampshire,Women's Apparel,Online,45,8
2021,Mar,New Hampshire,Women's Apparel,Outlet,36,10
2021,Mar,New Hampshire,Women's Athletic Footwear,In-store,45,15
2021,Mar,New Hampshire,Women's Athletic Footwear,Online,44,4
2021,Mar,New Hampshire,Women's Athletic Footwear,Outlet,33,5
2021,Mar,New Hampshire,Women's Street Footwear,In-store,40,30
2021,Mar,New Hampshire,Women's Street Footwear,Online,38,8
2021,Mar,New Hampshire,Women's Street Footwear,Outlet,32,11
2021,Mar,New Jersey,Men's Apparel,In-store,45,13
2021,Mar,New Jersey,Men's Apparel,Online,43,3
2021,Mar,New Jersey,Men's Athletic Footwear,In-store,35,20
2021,Mar,New Jersey,Men's Athletic Footwear,Online,32,6
2021,Mar,New Jersey,Men's Street Footwear,In-store,35,50
2021,Mar,New Jersey,Men's Street Footwear,Online,32,14
2021,Mar,New Jersey,Women's Apparel,In-store,35,23
2021,Mar,New Jersey,Women's Apparel,Online,32,6
2021,Mar,New Jersey,Women's Athletic Footwear,In-store,30,8
2021,Mar,New Jersey,Women's Athletic Footwear,Online,27,2
2021,Mar,New Jersey,Women's Street Footwear,In-store,25,23
2021,Mar,New Jersey,Women's Street Footwear,Online,24,6
2021,Mar,New Mexico,Men's Apparel,Online,115,23
2021,Mar,New Mexico,Men's Apparel,Outlet,41,5
2021,Mar,New Mexico,Men's Athletic Footwear,Online,106,51
2021,Mar,New Mexico,Men's Athletic Footwear,Outlet,36,14
2021,Mar,New Mexico,Men's Street Footwear,Online,89,72
2021,Mar,New Mexico,Men's Street Footwear,Outlet,30,19
2021,Mar,New Mexico,Women's Apparel,Online,105,48
2021,Mar,New Mexico,Women's Apparel,Outlet,44,13
2021,Mar,New Mexico,Women's Athletic Footwear,Online,105,36
2021,Mar,New Mexico,Women's Athletic Footwear,Outlet,37,9
2021,Mar,New Mexico,Women's Street Footwear,Online,107,51
2021,Mar,New Mexico,Women's Street Footwear,Outlet,44,12
2021,Mar,New York,Men's Apparel,In-store,55,48
2021,Mar,New York,Men's Apparel,Online,51,13
2021,Mar,New York,Men's Athletic Footwear,In-store,45,55
2021,Mar,New York,Men's Athletic Footwear,Online,44,17
2021,Mar,New York,Men's Street Footwear,In-store,45,87
2021,Mar,New York,Men's Street Footwear,Online,44,25
2021,Mar,New York,Women's Apparel,In-store,45,58
2021,Mar,New York,Women's Apparel,Online,43,16
2021,Mar,New York,Women's Athletic Footwear,In-store,40,43
2021,Mar,New York,Women's Athletic Footwear,Online,39,11
2021,Mar,New York,Women's Street Footwear,In-store,35,58
2021,Mar,New York,Women's Street Footwear,Online,33,16
2021,Mar,North Carolina,Men's Apparel,Online,77,69
2021,Mar,North Carolina,Men's Athletic Footwear,Online,59,75
2021,Mar,North Carolina,Men's Street Footwear,Online,58,120
2021,Mar,North Carolina,Women's Apparel,Online,57,80
2021,Mar,North Carolina,Women's Athletic Footwear,Online,50,60
2021,Mar,North Carolina,Women's Street Footwear,Online,39,81
2021,Mar,North Dakota,Men's Apparel,Online,76,17
2021,Mar,North Dakota,Men's Athletic Footwear,Online,57,26
2021,Mar,North Dakota,Men's Street Footwear,Online,59,63
2021,Mar,North Dakota,Women's Apparel,Online,58,29
2021,Mar,North Dakota,Women's Athletic Footwear,Online,50,10
2021,Mar,North Dakota,Women's Street Footwear,Online,39,29
2021,Mar,Ohio,Men's Apparel,Online,77,49
2021,Mar,Ohio,Men's Athletic Footwear,Online,57,58
2021,Mar,Ohio,Men's Street Footwear,Online,57,100
2021,Mar,Ohio,Women's Apparel,Online,58,61
2021,Mar,Ohio,Women's Athletic Footwear,Online,49,43
2021,Mar,Ohio,Women's Street Footwear,Online,40,60
2021,Mar,Oklahoma,Men's Apparel,Online,69,23
2021,Mar,Oklahoma,Men's Apparel,Outlet,26,6
2021,Mar,Oklahoma,Men's Athletic Footwear,Online,39,32
2021,Mar,Oklahoma,Men's Athletic Footwear,Outlet,15,8
2021,Mar,Oklahoma,Men's Street Footwear,Online,39,72
2021,Mar,Oklahoma,Men's Street Footwear,Outlet,14,18
2021,Mar,Oklahoma,Women's Apparel,Online,48,35
2021,Mar,Oklahoma,Women's Apparel,Outlet,18,9
2021,Mar,Oklahoma,Women's Athletic Footwear,Online,40,16
2021,Mar,Oklahoma,Women's Athletic Footwear,Outlet,16,4
2021,Mar,Oklahoma,Women's Street Footwear,Online,19,36
2021,Mar,Oklahoma,Women's Street Footwear,Outlet,7,8
2021,Mar,Oregon,Men's Apparel,In-store,55,10
2021,Mar,Oregon,Men's Apparel,Online,54,3
2021,Mar,Oregon,Men's Apparel,Outlet,43,3
2021,Mar,Oregon,Men's Athletic Footwear,In-store,50,33
2021,Mar,Oregon,Men's Athletic Footwear,Online,45,9
2021,Mar,Oregon,Men's Athletic Footwear,Outlet,40,10
2021,Mar,Oregon,Men's Street Footwear,In-store,40,48
2021,Mar,Oregon,Men's Street Footwear,Online,38,13
2021,Mar,Oregon,Men's Street Footwear,Outlet,28,14
2021,Mar,Oregon,Women's Apparel,In-store,50,30
2021,Mar,Oregon,Women's Apparel,Online,49,9
2021,Mar,Oregon,Women's Apparel,Outlet,40,9
2021,Mar,Oregon,Women's Athletic Footwear,In-store,50,25
2021,Mar,Oregon,Women's Athletic Footwear,Online,49,7
2021,Mar,Oregon,Women's Athletic Footwear,Outlet,39,8
2021,Mar,Oregon,Women's Street Footwear,In-store,55,35
2021,Mar,Oregon,Women's Street Footwear,Online,54,9
2021,Mar,Oregon,Women's Street Footwear,Outlet,41,11
2021,Mar,Rhode Island,Men's Apparel,In-store,45,8
2021,Mar,Rhode Island,Men's Apparel,Online,44,2
2021,Mar,Rhode Island,Men's Apparel,Outlet,33,3
2021,Mar,Rhode Island,Men's Athletic Footwear,In-store,35,15
2021,Mar,Rhode Island,Men's Athletic Footwear,Online,34,4
2021,Mar,Rhode Island,Men's Athletic Footwear,Outlet,27,5
2021,Mar,Rhode Island,Men's Street Footwear,In-store,35,45
2021,Mar,Rhode Island,Men's Street Footwear,Online,34,11
2021,Mar,Rhode Island,Men's Street Footwear,Outlet,26,16
2021,Mar,Rhode Island,Women's Apparel,In-store,35,18
2021,Mar,Rhode Island,Women's Apparel,Online,32,5
2021,Mar,Rhode Island,Women's Apparel,Outlet,25,6
2021,Mar,Rhode Island,Women's Athletic Footwear,In-store,30,3
2021,Mar,Rhode Island,Women's Athletic Footwear,Online,29,1
2021,Mar,Rhode Island,Women's Athletic Footwear,Outlet,20,1
2021,Mar,Rhode Island,Women's Street Footwear,In-store,25,18
2021,Mar,Rhode Island,Women's Street Footwear,Online,23,5
2021,Mar,Rhode Island,Women's Street Footwear,Outlet,17,6
2021,Mar,South Carolina,Men's Apparel,Online,86,81
2021,Mar,South Carolina,Men's Athletic Footwear,Online,67,91
2021,Mar,South Carolina,Men's Street Footwear,Online,68,129
2021,Mar,South Carolina,Women's Apparel,Online,67,92
2021,Mar,South Carolina,Women's Athletic Footwear,Online,57,72
2021,Mar,South Carolina,Women's Street Footwear,Online,49,91
2021,Mar,South Dakota,Men's Apparel,Online,97,16
2021,Mar,South Dakota,Men's Athletic Footwear,Online,77,25
2021,Mar,South Dakota,Men's Street Footwear,Online,79,62
2021,Mar,South Dakota,Women's Apparel,Online,77,29
2021,Mar,South Dakota,Women's Athletic Footwear,Online,68,10
2021,Mar,South Dakota,Women's Street Footwear,Online,57,29
2021,Mar,Tennessee,Men's Apparel,Online,115,25
2021,Mar,Tennessee,Men's Apparel,Outlet,206,121
2021,Mar,Tennessee,Men's Athletic Footwear,Online,94,52
2021,Mar,Tennessee,Men's Athletic Footwear,Outlet,171,258
2021,Mar,Tennessee,Men's Street Footwear,Online,70,53
2021,Mar,Tennessee,Men's Street Footwear,Outlet,126,260
2021,Mar,Tennessee,Women's Apparel,Online,98,37
2021,Mar,Tennessee,Women's Apparel,Outlet,182,187
2021,Mar,Tennessee,Women's Athletic Footwear,Online,89,32
2021,Mar,Tennessee,Women's Athletic Footwear,Outlet,168,156
2021,Mar,Tennessee,Women's Street Footwear,Online,79,38
2021,Mar,Tennessee,Women's Street Footwear,Outlet,145,191
2021,Mar,Utah,Men's Apparel,In-store,40,30
2021,Mar,Utah,Men's Apparel,Online,38,8
2021,Mar,Utah,Men's Apparel,Outlet,28,9
2021,Mar,Utah,Men's Athletic Footwear,In-store,30,35
2021,Mar,Utah,Men's Athletic Footwear,Online,28,10
2021,Mar,Utah,Men's Athletic Footwear,Outlet,22,11
2021,Mar,Utah,Men's Street Footwear,In-store,30,67
2021,Mar,Utah,Men's Street Footwear,Online,29,17
2021,Mar,Utah,Men's Street Footwear,Outlet,20,23
2021,Mar,Utah,Women's Apparel,In-store,30,40
2021,Mar,Utah,Women's Apparel,Online,29,10
2021,Mar,Utah,Women's Apparel,Outlet,21,14
2021,Mar,Utah,Women's Athletic Footwear,In-store,25,25
2021,Mar,Utah,Women's Athletic Footwear,Online,23,7
2021,Mar,Utah,Women's Athletic Footwear,Outlet,20,8
2021,Mar,Utah,Women's Street Footwear,In-store,20,40
2021,Mar,Utah,Women's Street Footwear,Online,18,11
2021,Mar,Utah,Women's Street Footwear,Outlet,16,14
2021,Mar,Vermont,Men's Apparel,In-store,55,18
2021,Mar,Vermont,Men's Apparel,Online,51,5
2021,Mar,Vermont,Men's Apparel,Outlet,36,6
2021,Mar,Vermont,Men's Athletic Footwear,In-store,45,25
2021,Mar,Vermont,Men's Athletic Footwear,Online,42,7
2021,Mar,Vermont,Men's Athletic Footwear,Outlet,36,8
2021,Mar,Vermont,Men's Street Footwear,In-store,45,55
2021,Mar,Vermont,Men's Street Footwear,Online,44,14
2021,Mar,Vermont,Men's Street Footwear,Outlet,35,19
2021,Mar,Vermont,Women's Apparel,In-store,45,28
2021,Mar,Vermont,Women's Apparel,Online,41,8
2021,Mar,Vermont,Women's Apparel,Outlet,29,10
2021,Mar,Vermont,Women's Athletic Footwear,In-store,40,13
2021,Mar,Vermont,Women's Athletic Footwear,Online,36,4
2021,Mar,Vermont,Women's Athletic Footwear,Outlet,30,4
2021,Mar,Vermont,Women's Street Footwear,In-store,35,28
2021,Mar,Vermont,Women's Street Footwear,Online,34,8
2021,Mar,Vermont,Women's Street Footwear,Outlet,23,9
2021,Mar,Virginia,Men's Apparel,In-store,55,10
2021,Mar,Virginia,Men's Apparel,Online,51,3
2021,Mar,Virginia,Men's Apparel,Outlet,43,3
2021,Mar,Virginia,Men's Athletic Footwear,In-store,50,33
2021,Mar,Virginia,Men's Athletic Footwear,Online,45,9
2021,Mar,Virginia,Men's Athletic Footwear,Outlet,35,10
2021,Mar,Virginia,Men's Street Footwear,In-store,40,48
2021,Mar,Virginia,Men's Street Footwear,Online,38,14
2021,Mar,Virginia,Men's Street Footwear,Outlet,30,16
2021,Mar,Virginia,Women's Apparel,In-store,50,30
2021,Mar,Virginia,Women's Apparel,Online,49,8
2021,Mar,Virginia,Women's Apparel,Outlet,35,10
2021,Mar,Virginia,Women's Athletic Footwear,In-store,50,25
2021,Mar,Virginia,Women's Athletic Footwear,Online,48,7
2021,Mar,Virginia,Women's Athletic Footwear,Outlet,38,8
2021,Mar,Virginia,Women's Street Footwear,In-store,55,35
2021,Mar,Virginia,Women's Street Footwear,Online,52,9
2021,Mar,Virginia,Women's Street Footwear,Outlet,43,11
2021,Mar,West Virginia,Men's Apparel,In-store,40,23
2021,Mar,West Virginia,Men's Apparel,Online,37,6
2021,Mar,West Virginia,Men's Athletic Footwear,In-store,30,28
2021,Mar,West Virginia,Men's Athletic Footwear,Online,27,7
2021,Mar,West Virginia,Men's Street Footwear,In-store,30,57
2021,Mar,West Virginia,Men's Street Footwear,Online,28,17
2021,Mar,West Virginia,Women's Apparel,In-store,30,33
2021,Mar,West Virginia,Women's Apparel,Online,29,8
2021,Mar,West Virginia,Women's Athletic Footwear,In-store,25,18
2021,Mar,West Virginia,Women's Athletic Footwear,Online,23,5
2021,Mar,West Virginia,Women's Street Footwear,In-store,20,33
2021,Mar,West Virginia,Women's Street Footwear,Online,19,9
2021,Mar,Wisconsin,Men's Apparel,In-store,30,13
2021,Mar,Wisconsin,Men's Apparel,Online,29,3
2021,Mar,Wisconsin,Men's Athletic Footwear,In-store,20,18
2021,Mar,Wisconsin,Men's Athletic Footwear,Online,19,4
2021,Mar,Wisconsin,Men's Street Footwear,In-store,20,47
2021,Mar,Wisconsin,Men's Street Footwear,Online,19,14
2021,Mar,Wisconsin,Women's Apparel,In-store,20,23
2021,Mar,Wisconsin,Women's Apparel,Online,18,6
2021,Mar,Wisconsin,Women's Athletic Footwear,In-store,15,8
2021,Mar,Wisconsin,Women's Athletic Footwear,Online,14,2
2021,Mar,Wisconsin,Women's Street Footwear,In-store,10,23
2021,Mar,Wisconsin,Women's Street Footwear,Online,9,6
2021,Mar,Wyoming,Men's Apparel,In-store,50,45
2021,Mar,Wyoming,Men's Apparel,Online,47,13
2021,Mar,Wyoming,Men's Athletic Footwear,In-store,40,53
2021,Mar,Wyoming,Men's Athletic Footwear,Online,37,13
2021,Mar,Wyoming,Men's Street Footwear,In-store,40,82
2021,Mar,Wyoming,Men's Street Footwear,Online,38,25
2021,Mar,Wyoming,Women's Apparel,In-store,40,55
2021,Mar,Wyoming,Women's Apparel,Online,37,17
2021,Mar,Wyoming,Women's Athletic Footwear,In-store,35,40
2021,Mar,Wyoming,Women's Athletic Footwear,Online,33,11
2021,Mar,Wyoming,Women's Street Footwear,In-store,30,55
2021,Mar,Wyoming,Women's Street Footwear,Online,27,15
2021,May,Arizona,Men's Apparel,Online,106,26
2021,May,Arizona,Men's Apparel,Outlet,39,6
2021,May,Arizona,Men's Athletic Footwear,Online,108,49
2021,May,Arizona,Men's Athletic Footwear,Outlet,36,12
2021,May,Arizona,Men's Street Footwear,Online,97,68
2021,May,Arizona,Men's Street Footwear,Outlet,38,18
2021,May,Arizona,Women's Apparel,Online,134,48
2021,May,Arizona,Women's Apparel,Outlet,53,12
2021,May,Arizona,Women's Athletic Footwear,Online,99,39
2021,May,Arizona,Women's Athletic Footwear,Outlet,39,9
2021,May,Arizona,Women's Street Footwear,Online,105,52
2021,May,Arizona,Women's Street Footwear,Outlet,41,13
2021,May,Arkansas,Men's Apparel,Online,87,42
2021,May,Arkansas,Men's Apparel,Outlet,32,11
2021,May,Arkansas,Men's Athletic Footwear,Online,78,49
2021,May,Arkansas,Men's Athletic Footwear,Outlet,28,12
2021,May,Arkansas,Men's Street Footwear,Online,79,85
2021,May,Arkansas,Men's Street Footwear,Outlet,26,23
2021,May,Arkansas,Women's Apparel,Online,89,54
2021,May,Arkansas,Women's Apparel,Outlet,33,15
2021,May,Arkansas,Women's Athletic Footwear,Online,69,38
2021,May,Arkansas,Women's Athletic Footwear,Outlet,24,9
2021,May,Arkansas,Women's Street Footwear,Online,69,44
2021,May,Arkansas,Women's Street Footwear,Outlet,27,12
2021,May,California,Men's Apparel,Online,282,84
2021,May,California,Men's Apparel,Outlet,522,422
2021,May,California,Men's Athletic Footwear,Online,256,116
2021,May,California,Men's Athletic Footwear,Outlet,482,556
2021,May,California,Men's Street Footwear,Online,285,126
2021,May,California,Men's Street Footwear,Outlet,520,636
2021,May,California,Women's Apparel,Online,300,95
2021,May,California,Women's Apparel,Outlet,559,453
2021,May,California,Women's Athletic Footwear,Online,237,92
2021,May,California,Women's Athletic Footwear,Outlet,426,438
2021,May,California,Women's Street Footwear,Online,236,95
2021,May,California,Women's Street Footwear,Outlet,429,456
2021,May,Connecticut,Men's Apparel,In-store,55,25
2021,May,Connecticut,Men's Apparel,Online,50,7
2021,May,Connecticut,Men's Apparel,Outlet,37,8
2021,May,Connecticut,Men's Athletic Footwear,In-store,50,25
2021,May,Connecticut,Men's Athletic Footwear,Online,48,7
2021,May,Connecticut,Men's Athletic Footwear,Outlet,35,8
2021,May,Connecticut,Men's Street Footwear,In-store,55,55
2021,May,Connecticut,Men's Street Footwear,Online,54,14
2021,May,Connecticut,Men's Street Footwear,Outlet,40,19
2021,May,Connecticut,Women's Apparel,In-store,60,38
2021,May,Connecticut,Women's Apparel,Online,55,11
2021,May,Connecticut,Women's Apparel,Outlet,41,13
2021,May,Connecticut,Women's Athletic Footwear,In-store,45,23
2021,May,Connecticut,Women's Athletic Footwear,Online,44,6
2021,May,Connecticut,Women's Athletic Footwear,Outlet,32,7
2021,May,Connecticut,Women's Street Footwear,In-store,45,28
2021,May,Connecticut,Women's Street Footwear,Online,43,7
2021,May,Connecticut,Women's Street Footwear,Outlet,32,8
2021,May,Delaware,Men's Apparel,In-store,55,28
2021,May,Delaware,Men's Apparel,Online,50,7
2021,May,Delaware,Men's Athletic Footwear,In-store,50,28
2021,May,Delaware,Men's Athletic Footwear,Online,47,7
2021,May,Delaware,Men's Street Footwear,In-store,55,57
2021,May,Delaware,Men's Street Footwear,Online,51,16
2021,May,Delaware,Women's Apparel,In-store,60,40
2021,May,Delaware,Women's Apparel,Online,54,10
2021,May,Delaware,Women's Athletic Footwear,In-store,45,25
2021,May,Delaware,Women's Athletic Footwear,Online,41,7
2021,May,Delaware,Women's Street Footwear,In-store,45,30
2021,May,Delaware,Women's Street Footwear,Online,41,8
2021,May,Florida,Men's Apparel,Online,52,7
2021,May,Florida,Men's Apparel,Outlet,97,30
2021,May,Florida,Men's Athletic Footwear,Online,60,13
2021,May,Florida,Men's Athletic Footwear,Outlet,111,56
2021,May,Florida,Men's Street Footwear,Online,58,16
2021,May,Florida,Men's Street Footwear,Outlet,104,78
2021,May,Florida,Women's Apparel,Online,67,17
2021,May,Florida,Women's Apparel,Outlet,118,75
2021,May,Florida,Women's Athletic Footwear,Online,59,9
2021,May,Florida,Women's Athletic Footwear,Outlet,99,44
2021,May,Florida,Women's Street Footwear,Online,59,12
2021,May,Florida,Women's Street Footwear,Outlet,111,56
2021,May,Georgia,Men's Apparel,Online,105,29
2021,May,Georgia,Men's Apparel,Outlet,39,7
2021,May,Georgia,Men's Athletic Footwear,Online,107,51
2021,May,Georgia,Men's Athletic Footwear,Outlet,36,14
2021,May,Georgia,Men's Street Footwear,Online,97,71
2021,May,Georgia,Men's Street Footwear,Outlet,37,19
2021,May,Georgia,Women's Apparel,Online,134,52
